"price","bed","bath","acre_lot","city","state","zip_code","house_size"
139900,"3","3",0.02,"Philadelphia","Pennsylvania",19134,1260
569900,"4","4",1.02,"Swedesboro","New Jersey",8085,2844
395000,"3","3",0.53,"Sewell","New Jersey",8080,2052
174000,"3","3",0.03,"Philadelphia","Pennsylvania",19141,1400
115000,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1072
199900,"3","1",0.02,"Philadelphia","Pennsylvania",19149,960
305000,"3","2",0.11,"Brookhaven","Pennsylvania",19015,1800
510000,"7","3",0.03,"Philadelphia","Pennsylvania",19121,2252
144000,"2","1",0.02,"Philadelphia","Pennsylvania",19124,890
399999,"4","3",0.03,"Philadelphia","Pennsylvania",19143,3250
285000,"5","3",0.03,"Philadelphia","Pennsylvania",19140,2060
255000,"3","2",0.14,"Bellmawr","New Jersey",8031,1595
399000,"5","2",0.21,"Lansdowne","Pennsylvania",19050,2402
225000,"2","2",0.01,"Philadelphia","Pennsylvania",19125,716
210000,"4","2",0.03,"Philadelphia","Pennsylvania",19139,1664
399900,"1","2",0.01,"Philadelphia","Pennsylvania",19148,1144
350000,"3","3",0.07,"Philadelphia","Pennsylvania",19128,1816
91000,"5","1",0.07,"Philadelphia","Pennsylvania",19131,1872
249000,"2","2",0.02,"Philadelphia","Pennsylvania",19148,840
369000,"4","2",0.02,"Philadelphia","Pennsylvania",19104,1176
399000,"3","2",0.15,"Havertown","Pennsylvania",19083,1700
360000,"5","2",0.05,"Philadelphia","Pennsylvania",19143,2304
450000,"3","3",0.02,"Philadelphia","Pennsylvania",19122,1820
95000,"5","1",0.02,"Philadelphia","Pennsylvania",19144,1791
925000,"3","4",0.04,"Philadelphia","Pennsylvania",19125,2810
319000,"3","2",0.13,"Brookhaven","Pennsylvania",19015,1936
820000,"5","4",0.13,"Philadelphia","Pennsylvania",19145,2754
85000,"2","1",0.01,"Philadelphia","Pennsylvania",19132,826
194900,"2","1",0.47,"National Park","New Jersey",8063,895
215000,"3","2",0.24,"Westville","New Jersey",8093,1366
649000,"3","3",0.02,"Philadelphia","Pennsylvania",19130,1620
649900,"3","3",0.02,"Philadelphia","Pennsylvania",19147,1429
320000,"3","3",0.07,"Philadelphia","Pennsylvania",19120,1380
174900,"3","1",0.03,"Philadelphia","Pennsylvania",19142,960
250000,"4","2",0.13,"Darby","Pennsylvania",19023,1840
225000,"3","2",0.04,"Sewell","New Jersey",8080,1272
264900,"3","2",0.07,"Philadelphia","Pennsylvania",19111,1540
300000,"3","3",0.03,"Philadelphia","Pennsylvania",19146,1649
170000,"3","1",0.03,"Philadelphia","Pennsylvania",19140,1556
329500,"4","4",0.03,"Philadelphia","Pennsylvania",19137,1950
105000,"3","1",0.05,"Chester","Pennsylvania",19013,1408
49900,"3","1",0.02,"Philadelphia","Pennsylvania",19134,784
275000,"3","2",1.03,"West Deptford","New Jersey",8093,1306
169900,"3","1",0.03,"Philadelphia","Pennsylvania",19120,1050
219500,"4","2",0.03,"Philadelphia","Pennsylvania",19120,1716
435000,"3","3",0.25,"Haddon Heights","New Jersey",8035,1625
229000,"1","1",0.01,"Philadelphia","Pennsylvania",19130,591
80000,"2","1",0.01,"Philadelphia","Pennsylvania",19139,900
255000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,942
303500,"4","2",0.09,"Abington","Pennsylvania",19001,1560
349900,"3","2",0.05,"Philadelphia","Pennsylvania",19128,1290
285000,"3","1",0.02,"Philadelphia","Pennsylvania",19146,1038
229900,"3","1",0.06,"Drexel Hill","Pennsylvania",19026,1152
230000,"3","2",0.04,"Philadelphia","Pennsylvania",19150,1160
144750,"3","1",0.11,"Lansdowne","Pennsylvania",19050,1370
70000,"3","2",0.02,"Philadelphia","Pennsylvania",19138,1056
449000,"5","3",0.36,"Elkins Park","Pennsylvania",19027,3023
389000,"2","1",0.07,"Newtown Square","Pennsylvania",19073,1358
219900,"3","3",0.02,"Philadelphia","Pennsylvania",19132,1086
300000,"3","1",0.57,"Essington","Pennsylvania",19029,1504
401000,"3","3",0.02,"Philadelphia","Pennsylvania",19143,1867
224900,"3","3",0.04,"Philadelphia","Pennsylvania",19143,1380
187000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1350
193500,"2","2",0.08,"Folsom","Pennsylvania",19033,1252
279900,"3","1",0.03,"Philadelphia","Pennsylvania",19104,1190
130000,"5","2",0.04,"Camden","New Jersey",8103,2305
149900,"3","1",0.03,"Philadelphia","Pennsylvania",19138,1144
255000,"3","2",0.02,"Philadelphia","Pennsylvania",19119,1298
1350000,"3","4",0.13,"Flourtown","Pennsylvania",19031,3690
125000,"3","1",0.03,"Philadelphia","Pennsylvania",19120,900
289900,"3","2",0.03,"Philadelphia","Pennsylvania",19134,1332
165000,"3","1",0.04,"Philadelphia","Pennsylvania",19124,1321
479900,"3","2",0.15,"Media","Pennsylvania",19063,1700
1250000,"4","3",0.37,"Plymouth Meeting","Pennsylvania",19462,3956
450000,"5","4",0.82,"Woodbury","New Jersey",8096,3574
49900,"3","2",0.04,"Camden","New Jersey",8104,1160
209000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,952
299900,"3","1",0.16,"Lafayette Hill","Pennsylvania",19444,1240
229900,"3","3",0.02,"Philadelphia","Pennsylvania",19138,1314
100000,"4","2",0.02,"Philadelphia","Pennsylvania",19134,1140
459999,"3","3",0.01,"Philadelphia","Pennsylvania",19146,1638
169900,"3","1",0.05,"Philadelphia","Pennsylvania",19142,1200
225000,"3","2",0.02,"Philadelphia","Pennsylvania",19144,1167
475000,"4","3",0.03,"Philadelphia","Pennsylvania",19123,1528
170000,"3","1",0.03,"Pennsauken","New Jersey",8109,1316
95000,"4","2",0.03,"Camden","New Jersey",8103,1572
265000,"5","3",0.06,"Philadelphia","Pennsylvania",19131,2613
240000,"4","2",0.05,"Philadelphia","Pennsylvania",19142,1696
225000,"3","2",0.06,"Drexel Hill","Pennsylvania",19026,1190
284900,"3","2",0.04,"Philadelphia","Pennsylvania",19137,1425
439900,"3","2",0.06,"Conshohocken","Pennsylvania",19428,1380
369900,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1344
384900,"3","3",0.09,"Collingswood","New Jersey",8108,2239
269900,"3","2",0.02,"Philadelphia","Pennsylvania",19134,1166
95000,"3","1",0.03,"Gloucester City","New Jersey",8030,1332
315000,"3","2",0.16,"Prospect Park","Pennsylvania",19076,1274
625000,"1","2",0.03,"Philadelphia","Pennsylvania",19147,2208
340000,"3","2",0.05,"Philadelphia","Pennsylvania",19128,1938
330000,"2","2",0.02,"Philadelphia","Pennsylvania",19145,1267
275000,"3","2",0.14,"Philadelphia","Pennsylvania",19111,1009
224900,"3","1",0.05,"Ridley Park","Pennsylvania",19078,1116
229900,"3","1",0.08,"Norwood","Pennsylvania",19074,1440
310000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1050
160000,"5","2",0.15,"Philadelphia","Pennsylvania",19141,2500
199999,"4","4",0.11,"Drexel Hill","Pennsylvania",19026,2508
139369,"2","1",0.01,"Philadelphia","Pennsylvania",19133,752
565000,"3","4",0.06,"Conshohocken","Pennsylvania",19428,2500
229900,"3","2",0.03,"Philadelphia","Pennsylvania",19149,1188
169900,"3","2",0.02,"Philadelphia","Pennsylvania",19134,960
228900,"3","3",0.03,"Philadelphia","Pennsylvania",19143,1896
675000,"3","3",0.93,"Newtown Square","Pennsylvania",19073,2430
253000,"3","2",0.11,"Philadelphia","Pennsylvania",19139,2638
228000,"5","2",0.07,"Philadelphia","Pennsylvania",19124,2262
949000,"4","3",0.03,"Philadelphia","Pennsylvania",19147,2487
240000,"3","2",0.04,"Philadelphia","Pennsylvania",19149,1400
370000,"4","3",0.22,"Sewell","New Jersey",8080,2275
110000,"3","1",0.07,"Glenolden","Pennsylvania",19036,1152
489900,"3","2",0.23,"Haddon Heights","New Jersey",8035,1916
219900,"3","1",0.03,"Philadelphia","Pennsylvania",19137,1351
89999,"2","2",0.02,"Camden","New Jersey",8103,1260
175000,"3","2",0.03,"Gloucester City","New Jersey",8030,1410
824900,"4","4",1.38,"Newtown Square","Pennsylvania",19073,2780
110000,"4","1",0.04,"Philadelphia","Pennsylvania",19124,1903
135000,"5","2",0.04,"Philadelphia","Pennsylvania",19124,2060
319900,"5","3",0.13,"Pennsauken","New Jersey",8110,2232
342000,"3","1",0.03,"Philadelphia","Pennsylvania",19128,1520
262495,"3","4",0.02,"Philadelphia","Pennsylvania",19140,1700
599900,"3","3",0.06,"Rose Valley","Pennsylvania",19063,2500
485000,"4","3",0.01,"Philadelphia","Pennsylvania",19148,1940
299900,"4","4",0.3,"Ridley Park","Pennsylvania",19078,2104
234900,"3","2",0.1,"Oaklyn","New Jersey",8107,1473
150000,"3","2",0.05,"Folcroft","Pennsylvania",19032,1152
149900,"3","2",0.03,"Philadelphia","Pennsylvania",19140,1290
819000,"4","3",0.01,"Philadelphia","Pennsylvania",19123,2077
119500,"3","1",0.02,"Philadelphia","Pennsylvania",19140,1088
699000,"5","4",0.18,"Bala Cynwyd","Pennsylvania",19004,2362
225000,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1090
925000,"3","3",0.02,"Philadelphia","Pennsylvania",19103,1400
200000,"3","3",0.04,"Philadelphia","Pennsylvania",19139,1074
739900,"3","3",0.16,"Philadelphia","Pennsylvania",19122,2673
269900,"3","3",0.17,"Mount Ephraim","New Jersey",8059,2037
215000,"3","1",0.03,"Philadelphia","Pennsylvania",19141,1120
389900,"5","3",0.13,"Drexel Hill","Pennsylvania",19026,3112
539500,"3","3",0.04,"Philadelphia","Pennsylvania",19122,2385
560000,"3","3",0.02,"Philadelphia","Pennsylvania",19123,2544
779900,"3","3",0.03,"Philadelphia","Pennsylvania",19146,1968
445000,"3","2",0.05,"Philadelphia","Pennsylvania",19122,1993
200000,"3","1",0.12,"Bellmawr","New Jersey",8031,1166
265000,"3","2",0.07,"Philadelphia","Pennsylvania",19124,1408
745000,"3","2",0.02,"Philadelphia","Pennsylvania",19146,1296
425000,"3","2",0.2,"Springfield","Pennsylvania",19064,1831
65000,"3","1",0.03,"Camden","New Jersey",8104,1160
120000,"3","1",0.04,"Upper Darby","Pennsylvania",19082,1314
195000,"3","1",0.03,"Philadelphia","Pennsylvania",19111,1100
289900,"3","2",0.03,"Conshohocken","Pennsylvania",19428,1278
470000,"3","3",0.02,"Philadelphia","Pennsylvania",19148,2194
75000,"3","1",0.02,"Camden","New Jersey",8104,1179
315000,"3","3",0.12,"Glenside","Pennsylvania",19038,1376
350000,"2","2",0.01,"Philadelphia","Pennsylvania",19125,1100
184000,"3","1",0.06,"Drexel Hill","Pennsylvania",19026,1162
234900,"3","2",0.03,"Philadelphia","Pennsylvania",19149,1170
1000000,"3","3",0.02,"Philadelphia","Pennsylvania",19146,1701
245000,"3","2",0.03,"Philadelphia","Pennsylvania",19148,1408
299000,"4","3",0.17,"Elkins Park","Pennsylvania",19027,1888
375000,"3","2",0.18,"Oreland","Pennsylvania",19075,1663
524900,"4","3",0.23,"Springfield","Pennsylvania",19064,2387
335000,"4","2",0.02,"Philadelphia","Pennsylvania",19123,1750
320000,"4","2",0.17,"Glenside","Pennsylvania",19038,1741
299900,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1464
599000,"3","2",0.51,"Fort Washington","Pennsylvania",19034,3653
125000,"3","2",0.03,"Philadelphia","Pennsylvania",19143,1150
149900,"2","1",0.02,"Upper Darby","Pennsylvania",19082,936
272500,"4","3",0.03,"Philadelphia","Pennsylvania",19143,1449
334900,"3","2",0.03,"Philadelphia","Pennsylvania",19127,1080
150000,"3","1",0.03,"Sharon Hill","Pennsylvania",19079,1240
599900,"4","3",0.38,"Wallingford","Pennsylvania",19086,3108
200000,"2","2",0.05,"Philadelphia","Pennsylvania",19137,960
374999,"3","3",0.21,"Drexel Hill","Pennsylvania",19026,1861
799000,"4","3",0.02,"Philadelphia","Pennsylvania",19125,2938
499000,"3","2",0.02,"Philadelphia","Pennsylvania",19122,1778
174900,"3","2",0.03,"Philadelphia","Pennsylvania",19120,1436
85000,"1","1",0.03,"Gloucester City","New Jersey",8030,468
124000,"3","1",0.04,"Oaklyn","New Jersey",8107,1088
199999,"3","2",0.03,"Philadelphia","Pennsylvania",19139,1230
319900,"3","2",0.28,"Audubon","New Jersey",8106,1767
83500,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1120
230000,"3","1",0.05,"Philadelphia","Pennsylvania",19149,1168
274900,"3","2",0.03,"Philadelphia","Pennsylvania",19143,1120
600000,"4","3",0.28,"Narberth","Pennsylvania",19072,2104
410000,"3","3",0.33,"Cheltenham","Pennsylvania",19012,2382
360000,"3","2",0.15,"Audubon","New Jersey",8106,1932
165000,"3","1",0.04,"Philadelphia","Pennsylvania",19134,1290
650000,"4","3",0.44,"Penn Valley","Pennsylvania",19072,2748
424900,"3","2",0.17,"Audubon","New Jersey",8106,2328
249900,"2","2",0.02,"Philadelphia","Pennsylvania",19146,982
599900,"3","1",0.02,"Philadelphia","Pennsylvania",19147,1496
162000,"3","1",0.03,"Upper Darby","Pennsylvania",19082,1132
279900,"2","1",0.02,"Philadelphia","Pennsylvania",19148,1008
1250000,"6","4",0.23,"Merion Station","Pennsylvania",19066,3896
399900,"3","2",0.17,"Newtown Square","Pennsylvania",19073,1510
225900,"4","2",0.17,"Philadelphia","Pennsylvania",19140,2914
100000,"3","1",0.03,"Philadelphia","Pennsylvania",19129,1220
270000,"3","1",0.21,"Bellmawr","New Jersey",8031,1272
250000,"3","1",0.17,"Essington","Pennsylvania",19029,1392
215000,"3","2",0.04,"Glenolden","Pennsylvania",19036,1152
585000,"2","2",0.02,"Philadelphia","Pennsylvania",19146,1200
189900,"3","2",0.07,"Philadelphia","Pennsylvania",19124,1530
239900,"3","2",0.17,"Westville","New Jersey",8093,1346
224900,"3","2",0.06,"Drexel Hill","Pennsylvania",19026,1326
170000,"3","1",0.04,"Philadelphia","Pennsylvania",19131,1336
285000,"4","2",0.1,"Drexel Hill","Pennsylvania",19026,1798
319900,"3","2",0.12,"Conshohocken","Pennsylvania",19428,1857
230000,"3","2",0.18,"Aldan","Pennsylvania",19018,1248
289900,"2","2",0.16,"Audubon","New Jersey",8106,1425
550000,"5","4",0.09,"Philadelphia","Pennsylvania",19119,3157
270000,"3","2",0.06,"Philadelphia","Pennsylvania",19149,1440
360000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1304
389900,"4","1",0.02,"Philadelphia","Pennsylvania",19145,1448
359000,"4","3",0.04,"Philadelphia","Pennsylvania",19127,1403
179900,"3","1",0.05,"Philadelphia","Pennsylvania",19111,1026
419000,"3","2",0.19,"Haddon Heights","New Jersey",8035,1288
525000,"5","1",0.03,"Philadelphia","Pennsylvania",19130,1974
309900,"4","2",0.02,"Philadelphia","Pennsylvania",19131,1870
289000,"3","1",0.02,"Philadelphia","Pennsylvania",19129,1120
370000,"3","3",0.01,"Philadelphia","Pennsylvania",19133,1537
160000,"2","1",0.14,"Westville","New Jersey",8093,692
424900,"3","3",0.13,"Elkins Park","Pennsylvania",19027,2188
270000,"3","4",0.05,"Philadelphia","Pennsylvania",19131,1404
556500,"3","2",0.05,"Philadelphia","Pennsylvania",19118,1260
1200000,"4","4",0.03,"Philadelphia","Pennsylvania",19146,2715
429000,"3","2",0.06,"Philadelphia","Pennsylvania",19128,1942
525000,"3","2",0.13,"Wynnewood","Pennsylvania",19096,1868
275000,"3","1",0.17,"Haddon Heights","New Jersey",8035,1424
340000,"3","3",0.27,"Conshohocken","Pennsylvania",19428,1693
239900,"3","2",0.02,"Philadelphia","Pennsylvania",19146,1114
724900,"3","3",0.02,"Philadelphia","Pennsylvania",19146,1710
199900,"3","2",0.06,"Darby","Pennsylvania",19023,1327
195000,"3","2",0.04,"Philadelphia","Pennsylvania",19138,1248
295000,"3","1",0.03,"Philadelphia","Pennsylvania",19134,1234
145000,"3","1",0.02,"Philadelphia","Pennsylvania",19124,960
189900,"3","2",0.03,"Philadelphia","Pennsylvania",19120,1224
180000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1014
879900,"4","4",0.01,"Philadelphia","Pennsylvania",19123,2398
329900,"3","2",0.15,"Philadelphia","Pennsylvania",19119,1480
279000,"6","2",0.05,"Philadelphia","Pennsylvania",19139,3480
54900,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1064
299000,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1153
549900,"5","3",0.02,"Philadelphia","Pennsylvania",19125,2400
574900,"5","3",0.02,"Philadelphia","Pennsylvania",19125,2400
474900,"4","3",0.02,"Philadelphia","Pennsylvania",19148,2200
356000,"3","3",0.04,"Sewell","New Jersey",8080,2320
229000,"3","1",0.12,"Pennsauken","New Jersey",8110,1294
424990,"4","3",0.21,"Sewell","New Jersey",8080,2295
214900,"3","2",0.05,"Drexel Hill","Pennsylvania",19026,1432
105966,"3","2",0.03,"Camden","New Jersey",8104,1128
325000,"4","2",0.21,"Blackwood","New Jersey",8012,1880
315000,"3","2",0.06,"Philadelphia","Pennsylvania",19125,1300
210000,"3","2",0.04,"Clifton Heights","Pennsylvania",19018,1152
235000,"3","2",0.05,"Philadelphia","Pennsylvania",19150,1152
280000,"4","3",0.02,"Philadelphia","Pennsylvania",19143,1097
189998,"3","2",0.03,"Upper Darby","Pennsylvania",19082,1290
259900,"2","3",0.02,"Elkins Park","Pennsylvania",19027,1080
795000,"4","3",0.03,"Philadelphia","Pennsylvania",19147,1920
159900,"2","1",0.07,"Drexel Hill","Pennsylvania",19026,890
145000,"4","1",0.02,"Philadelphia","Pennsylvania",19122,1250
440000,"3","3",0.02,"Philadelphia","Pennsylvania",19146,1890
330000,"3","2",0.19,"Lafayette Hill","Pennsylvania",19444,1408
89000,"3","2",0.03,"Philadelphia","Pennsylvania",19144,1110
445000,"3","1",0.01,"Philadelphia","Pennsylvania",19147,1170
499000,"4","2",0.21,"Springfield","Pennsylvania",19064,2051
319900,"3","2",0.02,"Philadelphia","Pennsylvania",19148,1068
335000,"3","2",0.02,"Philadelphia","Pennsylvania",19121,1202
369900,"3","2",0.02,"Philadelphia","Pennsylvania",19148,1296
409900,"3","2",0.15,"Havertown","Pennsylvania",19083,1750
350000,"3","2",0.18,"Abington","Pennsylvania",19001,1232
572000,"4","3",0.26,"Glenside","Pennsylvania",19038,2661
550000,"3","3",0.19,"Havertown","Pennsylvania",19083,1864
118800,"2","1",0.07,"Camden","New Jersey",8104,1440
230000,"3","2",0.07,"Ridley Park","Pennsylvania",19078,1440
98000,"2","1",0.02,"Philadelphia","Pennsylvania",19143,848
463900,"4","3",0.81,"Gladwyne","Pennsylvania",19035,2394
375000,"4","4",0.39,"Elkins Park","Pennsylvania",19027,2315
435000,"3","2",0.17,"Newtown Square","Pennsylvania",19073,1619
55000,"3","2",0.03,"Philadelphia","Pennsylvania",19151,1257
239900,"3","2",0.07,"Upper Darby","Pennsylvania",19082,1360
549900,"3","2",0.03,"Philadelphia","Pennsylvania",19125,1476
269000,"2","1",0.01,"Philadelphia","Pennsylvania",19125,720
100000,"2","1",0.02,"Philadelphia","Pennsylvania",19138,728
234900,"3","3",0.03,"Philadelphia","Pennsylvania",19120,1647
189000,"3","3",0.02,"Philadelphia","Pennsylvania",19124,1590
289000,"3","2",0.03,"Philadelphia","Pennsylvania",19122,1152
164900,"3","1",0.02,"Philadelphia","Pennsylvania",19120,1100
310000,"3","2",0.09,"Elkins Park","Pennsylvania",19027,1272
207900,"3","1",0.04,"Philadelphia","Pennsylvania",19128,1282
158000,"3","1",0.06,"Chester","Pennsylvania",19013,1525
46000,"2","1",0.01,"Philadelphia","Pennsylvania",19133,572
472000,"4","4",0.36,"Cheltenham","Pennsylvania",19012,3128
465000,"3","2",0.02,"Philadelphia","Pennsylvania",19147,1500
948000,"4","4",0.51,"Rydal","Pennsylvania",19046,3078
529000,"5","1",0.04,"Philadelphia","Pennsylvania",19148,1872
449500,"4","3",0.44,"Glenside","Pennsylvania",19038,2399
500000,"4","2",0.02,"Philadelphia","Pennsylvania",19147,1368
469900,"3","4",0.02,"Philadelphia","Pennsylvania",19148,2500
375000,"4","2",0.07,"Philadelphia","Pennsylvania",19128,1440
179900,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1138
600000,"3","4",0.14,"Haddon Township","New Jersey",8108,2186
310000,"4","2",0.12,"Secane","Pennsylvania",19018,1373
500000,"3","2",0.16,"Havertown","Pennsylvania",19083,1792
250000,"3","3",0.04,"Thorofare","New Jersey",8086,1962
1295000,"4","4",0.08,"Gladwyne","Pennsylvania",19035,3570
625000,"3","4",0.03,"Philadelphia","Pennsylvania",19128,3243
480000,"3","3",0.11,"Wayne","Pennsylvania",19087,1986
600000,"5","3",0.09,"Philadelphia","Pennsylvania",19119,2718
775000,"4","3",0.02,"Philadelphia","Pennsylvania",19146,2592
525000,"3","3",0.04,"Newtown Square","Pennsylvania",19073,2593
725000,"4","4",0.9,"Rose Valley","Pennsylvania",19086,3258
360000,"3","3",0.08,"Philadelphia","Pennsylvania",19128,1620
119000,"2","1",0.03,"Philadelphia","Pennsylvania",19124,1110
239900,"3","2",0.05,"Philadelphia","Pennsylvania",19104,1250
369900,"4","2",0.02,"Philadelphia","Pennsylvania",19145,2147
159900,"3","1",0.02,"Philadelphia","Pennsylvania",19149,970
157000,"4","1",0.04,"Philadelphia","Pennsylvania",19138,1166
590000,"4","3",1.19,"Media","Pennsylvania",19063,2228
575000,"4","4",0.52,"Mickleton","New Jersey",8056,3840
195000,"3","1",0.03,"Philadelphia","Pennsylvania",19135,1226
55000,"3","1",0.03,"Chester","Pennsylvania",19013,1124
164900,"2","1",0.04,"Philadelphia","Pennsylvania",19149,938
290000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1050
389000,"3","2",0.24,"Glenside","Pennsylvania",19038,1772
289900,"3","3",0.07,"Philadelphia","Pennsylvania",19111,1374
279900,"3","3",0.11,"Philadelphia","Pennsylvania",19111,1698
660000,"4","3",0.17,"Lafayette Hill","Pennsylvania",19444,2394
235000,"3","2",1,"Franklinville","New Jersey",8322,2288
275000,"3","2",0.13,"Blackwood","New Jersey",8012,1776
194900,"4","2",0.14,"Paulsboro","New Jersey",8066,2016
649000,"3","3",0.03,"Philadelphia","Pennsylvania",19128,2905
60000,"3","1",0.02,"Philadelphia","Pennsylvania",19142,1220
169900,"3","1",0.02,"Philadelphia","Pennsylvania",19132,1016
339900,"3","3",0.13,"Deptford","New Jersey",8096,2205
89900,"4","2",0.14,"Camden","New Jersey",8104,1236
180500,"4","2",0.18,"Ridley Park","Pennsylvania",19078,2100
299900,"3","1",0.03,"Philadelphia","Pennsylvania",19146,1904
699900,"4","3",0.82,"Wallingford","Pennsylvania",19086,3074
680000,"3","3",0.02,"Philadelphia","Pennsylvania",19123,2193
85000,"2","1",0.02,"Philadelphia","Pennsylvania",19104,812
163499,"2","1",0.02,"Philadelphia","Pennsylvania",19131,800
174500,"3","1",0.02,"Philadelphia","Pennsylvania",19142,960
103000,"3","1",0.02,"Philadelphia","Pennsylvania",19129,1342
120000,"3","1",0.03,"Philadelphia","Pennsylvania",19139,972
449900,"3","2",0.02,"Philadelphia","Pennsylvania",19146,1199
239000,"5","1",0.28,"Woodbury","New Jersey",8096,1120
379900,"3","3",0.07,"Philadelphia","Pennsylvania",19150,1738
310000,"4","3",0.04,"Philadelphia","Pennsylvania",19151,1689
239000,"3","2",0.03,"Philadelphia","Pennsylvania",19142,1116
725000,"4","4",0.03,"Philadelphia","Pennsylvania",19123,2804
850000,"4","4",1.34,"Penn Valley","Pennsylvania",19072,3160
285000,"2","2",0.01,"Philadelphia","Pennsylvania",19145,1000
265000,"3","2",0.04,"Philadelphia","Pennsylvania",19151,1120
184900,"3","1",0.04,"Folcroft","Pennsylvania",19032,1088
339900,"3","1",0.02,"Philadelphia","Pennsylvania",19123,975
225000,"3","1",0.03,"Philadelphia","Pennsylvania",19149,1138
90000,"3","1",0.02,"Philadelphia","Pennsylvania",19143,892
354900,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1360
163000,"3","1",0.07,"Crum Lynne","Pennsylvania",19022,1275
525000,"4","3",0.5,"Swarthmore","Pennsylvania",19081,2062
134900,"3","1",0.04,"Philadelphia","Pennsylvania",19149,1040
545900,"3","4",0.02,"Philadelphia","Pennsylvania",19125,2860
399000,"4","3",0.36,"Elkins Park","Pennsylvania",19027,2100
139000,"3","2",0.02,"Philadelphia","Pennsylvania",19139,942
450000,"4","2",0.2,"Collingswood","New Jersey",8107,1542
575000,"4","3",0.06,"Merion Station","Pennsylvania",19066,3147
239900,"3","3",0.05,"Blackwood","New Jersey",8012,2177
275000,"5","3",0.06,"Philadelphia","Pennsylvania",19144,2295
450000,"4","3",0.02,"Philadelphia","Pennsylvania",19147,2280
289900,"3","1",0.17,"Drexel Hill","Pennsylvania",19026,1826
215000,"3","2",0.09,"Glenolden","Pennsylvania",19036,1344
265000,"2","2",0.02,"Philadelphia","Pennsylvania",19146,784
119950,"3","1",0.05,"Gloucester City","New Jersey",8030,1254
289999,"3","2",0.19,"Audubon","New Jersey",8106,1384
315000,"2","2",0.02,"Conshohocken","Pennsylvania",19428,1012
265000,"3","2",0.14,"Haddon Township","New Jersey",8107,1316
360000,"1","2",0.01,"Philadelphia","Pennsylvania",19147,932
166000,"6","2",0.07,"Philadelphia","Pennsylvania",19124,1884
865000,"3","3",0.3,"Newtown Square","Pennsylvania",19073,3292
398700,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1308
140000,"3","1",0.02,"Philadelphia","Pennsylvania",19120,984
410000,"2","2",0.01,"Philadelphia","Pennsylvania",19148,1100
249900,"2","1",0.02,"Philadelphia","Pennsylvania",19125,997
399999,"3","2",0.14,"Conshohocken","Pennsylvania",19428,1476
444900,"3","3",0.36,"Springfield","Pennsylvania",19064,2240
149999,"3","1",0.02,"Philadelphia","Pennsylvania",19146,1128
335000,"2","1",0.01,"Philadelphia","Pennsylvania",19147,1150
285000,"3","2",0.08,"Ardmore","Pennsylvania",19003,1280
299900,"3","1",0.03,"Philadelphia","Pennsylvania",19147,1288
1099990,"4","4",0.1,"Newtown Square","Pennsylvania",19073,4387
119900,"2","1",0.12,"Folcroft","Pennsylvania",19032,1300
750000,"3","3",0.03,"Philadelphia","Pennsylvania",19147,2380
469900,"4","3",0.34,"Merchantville","New Jersey",8109,2268
600000,"3","3",0.02,"Philadelphia","Pennsylvania",19146,1446
138000,"3","2",0.02,"Philadelphia","Pennsylvania",19140,1222
265000,"3","1",0.26,"Wenonah","New Jersey",8090,1844
164900,"6","3",0.1,"Philadelphia","Pennsylvania",19126,2460
475000,"4","3",0.13,"Philadelphia","Pennsylvania",19144,2112
114000,"2","1",0.02,"Philadelphia","Pennsylvania",19134,896
284900,"3","2",0.14,"Drexel Hill","Pennsylvania",19026,1645
193000,"3","1",0.05,"Clifton Heights","Pennsylvania",19018,1152
209900,"2","1",0.01,"Philadelphia","Pennsylvania",19122,754
229900,"3","2",0.03,"Philadelphia","Pennsylvania",19144,1472
220000,"4","3",0.05,"Upper Darby","Pennsylvania",19082,1122
184900,"4","2",0.04,"Philadelphia","Pennsylvania",19124,1456
140000,"3","1",0.04,"Philadelphia","Pennsylvania",19120,1310
350000,"3","2",0.2,"Brookhaven","Pennsylvania",19015,1622
260000,"2","1",0.01,"Philadelphia","Pennsylvania",19121,728
259900,"3","2",0.04,"Philadelphia","Pennsylvania",19128,1120
124900,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1200
169000,"3","1",0.07,"Essington","Pennsylvania",19029,1328
195000,"3","1",0.02,"Philadelphia","Pennsylvania",19124,1090
139900,"3","1",0.02,"Philadelphia","Pennsylvania",19142,1086
275000,"3","1",0.01,"Philadelphia","Pennsylvania",19145,1016
